Organized_Survey_Data
rowIndex;columnIndex;QID;Code;L/N;Carbon;Cost;Airport;Choice;flight_arrangment;flight_arrangment_other;preferred_airport;transportation_SMF;transportation_SMF_other;transportation_SFO;transportation_SFO_other;current_position_UCD;number_flights_business_past_year;number_flights_vacation_past_year;age;interest_in_carbon_emissions_info;affect_of_showing_carbon_emissions
235;65;Q79;L_4167_1322_SFO;layover;4167;1322;SFO;0;Aggie Travel web portal;;Sacramento (SMF);Taxi, Uber, Lyft;;Taxi, Uber, Lyft, etc.;;Staff;0;1;33;No;It wouldn't, unless it was only a few dollars difference from the cheaper flight. 
235;67;Q81;L_4331_948_SMF;layover;4331;948;SMF;1;Aggie Travel web portal;;Sacramento (SMF);Taxi, Uber, Lyft;;Taxi, Uber, Lyft, etc.;;Staff;0;1;33;No;It wouldn't, unless it was only a few dollars difference from the cheaper flight. 
235;67;Q81;L_4167_1322_SMF;layover;4167;1322;SMF;0;Aggie Travel web portal;;Sacramento (SMF);Taxi, Uber, Lyft;;Taxi, Uber, Lyft, etc.;;Staff;0;1;33;No;It wouldn't, unless it was only a few dollars difference from the cheaper flight. 
235;77;Q93;L_4167_1322_SFO;layover;4167;1322;SFO;0;Aggie Travel web portal;;Sacramento (SMF);Taxi, Uber, Lyft;;Taxi, Uber, Lyft, etc.;;Staff;0;1;33;No;It wouldn't, unless it was only a few dollars difference from the cheaper flight. 
235;77;Q93;L_4331_761_SFO;layover;4331;761;SFO;1;Aggie Travel web portal;;Sacramento (SMF);Taxi, Uber, Lyft;;Taxi, Uber, Lyft, etc.;;Staff;0;1;33;No;It wouldn't, unless it was only a few dollars difference from the cheaper flight. 
235;84;Q100;L_3837_1322_SMF;layover;3837;1322;SMF;1;Aggie Travel web portal;;Sacramento (SMF);Taxi, Uber, Lyft;;Taxi, Uber, Lyft, etc.;;Staff;0;1;33;No;It wouldn't, unless it was only a few dollars difference from the cheaper flight. 
235;84;Q100;L_4167_948_SFO;layover;4167;948;SFO;0;Aggie Travel web portal;;Sacramento (SMF);Taxi, Uber, Lyft;;Taxi, Uber, Lyft, etc.;;Staff;0;1;33;No;It wouldn't, unless it was only a few dollars difference from the cheaper flight. 
235;93;Q109;L_4167_1322_SMF;layover;4167;1322;SMF;0;Aggie Travel web portal;;Sacramento (SMF);Taxi, Uber, Lyft;;Taxi, Uber, Lyft, etc.;;Staff;0;1;33;No;It wouldn't, unless it was only a few dollars difference from the cheaper flight. 
235;93;Q109;N_3638_1416_SMF;non-stop;3638;1416;SMF;1;Aggie Travel web portal;;Sacramento (SMF);Taxi, Uber, Lyft;;Taxi, Uber, Lyft, etc.;;Staff;0;1;33;No;It wouldn't, unless it was only a few dollars difference from the cheaper flight. 
236;3;Q380;L_2229_556_SMF;layover;2229;556;SMF;1;Google Flights;;Sacramento (SMF);Taxi, Uber, Lyft;;Amtrak and BART,Drive or be driven to BART;;Grad student;1;;23;Yes;If the University is covering the expense, then my top priorities are (i) departing from Sacramento and (ii) getting a nonstop flight. If those are comparable, then my next decision would be based on carbon emissions, if given that info.
236;3;Q380;L_1821_502_SFO;layover;1821;502;SFO;0;Google Flights;;Sacramento (SMF);Taxi, Uber, Lyft;;Amtrak and BART,Drive or be driven to BART;;Grad student;1;;23;Yes;If the University is covering the expense, then my top priorities are (i) departing from Sacramento and (ii) getting a nonstop flight. If those are comparable, then my next decision would be based on carbon emissions, if given that info.
236;13;Q255;L_2025_502_SMF;layover;2025;502;SMF;0;Google Flights;;Sacramento (SMF);Taxi, Uber, Lyft;;Amtrak and BART,Drive or be driven to BART;;Grad student;1;;23;Yes;If the University is covering the expense, then my top priorities are (i) departing from Sacramento and (ii) getting a nonstop flight. If those are comparable, then my next decision would be based on carbon emissions, if given that info.
236;13;Q255;N_1645_638_SFO;non-stop;1645;638;SFO;1;Google Flights;;Sacramento (SMF);Taxi, Uber, Lyft;;Amtrak and BART,Drive or be driven to BART;;Grad student;1;;23;Yes;If the University is covering the expense, then my top priorities are (i) departing from Sacramento and (ii) getting a nonstop flight. If those are comparable, then my next decision would be based on carbon emissions, if given that info.
236;29;Q42;L_2025_502_SFO;layover;2025;502;SFO;1;Google Flights;;Sacramento (SMF);Taxi, Uber, Lyft;;Amtrak and BART,Drive or be driven to BART;;Grad student;1;;23;Yes;If the University is covering the expense, then my top priorities are (i) departing from Sacramento and (ii) getting a nonstop flight. If those are comparable, then my next decision would be based on carbon emissions, if given that info.
236;29;Q42;L_2433_447_SFO;layover;2433;447;SFO;0;Google Flights;;Sacramento (SMF);Taxi, Uber, Lyft;;Amtrak and BART,Drive or be driven to BART;;Grad student;1;;23;Yes;If the University is covering the expense, then my top priorities are (i) departing from Sacramento and (ii) getting a nonstop flight. If those are comparable, then my next decision would be based on carbon emissions, if given that info.
236;39;Q52;L_2229_556_SMF;layover;2229;556;SMF;1;Google Flights;;Sacramento (SMF);Taxi, Uber, Lyft;;Amtrak and BART,Drive or be driven to BART;;Grad student;1;;23;Yes;If the University is covering the expense, then my top priorities are (i) departing from Sacramento and (ii) getting a nonstop flight. If those are comparable, then my next decision would be based on carbon emissions, if given that info.
236;39;Q52;L_1821_502_SFO;layover;1821;502;SFO;0;Google Flights;;Sacramento (SMF);Taxi, Uber, Lyft;;Amtrak and BART,Drive or be driven to BART;;Grad student;1;;23;Yes;If the University is covering the expense, then my top priorities are (i) departing from Sacramento and (ii) getting a nonstop flight. If those are comparable, then my next decision would be based on carbon emissions, if given that info.
236;44;Q58;L_2025_392_SFO;layover;2025;392;SFO;0;Google Flights;;Sacramento (SMF);Taxi, Uber, Lyft;;Amtrak and BART,Drive or be driven to BART;;Grad student;1;;23;Yes;If the University is covering the expense, then my top priorities are (i) departing from Sacramento and (ii) getting a nonstop flight. If those are comparable, then my next decision would be based on carbon emissions, if given that info.
236;44;Q58;N_1645_474_SFO;non-stop;1645;474;SFO;1;Google Flights;;Sacramento (SMF);Taxi, Uber, Lyft;;Amtrak and BART,Drive or be driven to BART;;Grad student;1;;23;Yes;If the University is covering the expense, then my top priorities are (i) departing from Sacramento and (ii) getting a nonstop flight. If those are comparable, then my next decision would be based on carbon emissions, if given that info.
236;51;Q65;L_4331_948_SMF;layover;4331;948;SMF;0;Google Flights;;Sacramento (SMF);Taxi, Uber, Lyft;;Amtrak and BART,Drive or be driven to BART;;Grad student;1;;23;Yes;If the University is covering the expense, then my top priorities are (i) departing from Sacramento and (ii) getting a nonstop flight. If those are comparable, then my next decision would be based on carbon emissions, if given that info.
236;51;Q65;N_3638_1042_SFO;non-stop;3638;1042;SFO;1;Google Flights;;Sacramento (SMF);Taxi, Uber, Lyft;;Amtrak and BART,Drive or be driven to BART;;Grad student;1;;23;Yes;If the University is covering the expense, then my top priorities are (i) departing from Sacramento and (ii) getting a nonstop flight. If those are comparable, then my next decision would be based on carbon emissions, if given that info.
236;58;Q72;L_4331_761_SMF;layover;4331;761;SMF;1;Google Flights;;Sacramento (SMF);Taxi, Uber, Lyft;;Amtrak and BART,Drive or be driven to BART;;Grad student;1;;23;Yes;If the University is covering the expense, then my top priorities are (i) departing from Sacramento and (ii) getting a nonstop flight. If those are comparable, then my next decision would be based on carbon emissions, if given that info.
236;58;Q72;L_4167_948_SFO;layover;4167;948;SFO;0;Google Flights;;Sacramento (SMF);Taxi, Uber, Lyft;;Amtrak and BART,Drive or be driven to BART;;Grad student;1;;23;Yes;If the University is covering the expense, then my top priorities are (i) departing from Sacramento and (ii) getting a nonstop flight. If those are comparable, then my next decision would be based on carbon emissions, if given that info.
236;72;Q86;L_3837_1322_SMF;layover;3837;1322;SMF;1;Google Flights;;Sacramento (SMF);Taxi, Uber, Lyft;;Amtrak and BART,Drive or be driven to BART;;Grad student;1;;23;Yes;If the University is covering the expense, then my top priorities are (i) departing from Sacramento and (ii) getting a nonstop flight. If those are comparable, then my next decision would be based on carbon emissions, if given that info.
236;72;Q86;L_4167_948_SMF;layover;4167;948;SMF;0;Google Flights;;Sacramento (SMF);Taxi, Uber, Lyft;;Amtrak and BART,Drive or be driven to BART;;Grad student;1;;23;Yes;If the University is covering the expense, then my top priorities are (i) departing from Sacramento and (ii) getting a nonstop flight. If those are comparable, then my next decision would be based on carbon emissions, if given that info.
236;77;Q93;L_4167_1322_SFO;layover;4167;1322;SFO;1;Google Flights;;Sacramento (SMF);Taxi, Uber, Lyft;;Amtrak and BART,Drive or be driven to BART;;Grad student;1;;23;Yes;If the University is covering the expense, then my top priorities are (i) departing from Sacramento and (ii) getting a nonstop flight. If those are comparable, then my next decision would be based on carbon emissions, if given that info.
236;77;Q93;L_4331_761_SFO;layover;4331;761;SFO;0;Google Flights;;Sacramento (SMF);Taxi, Uber, Lyft;;Amtrak and BART,Drive or be driven to BART;;Grad student;1;;23;Yes;If the University is covering the expense, then my top priorities are (i) departing from Sacramento and (ii) getting a nonstop flight. If those are comparable, then my next decision would be based on carbon emissions, if given that info.
236;82;Q98;L_4167_948_SMF;layover;4167;948;SMF;1;Google Flights;;Sacramento (SMF);Taxi, Uber, Lyft;;Amtrak and BART,Drive or be driven to BART;;Grad student;1;;23;Yes;If the University is covering the expense, then my top priorities are (i) departing from Sacramento and (ii) getting a nonstop flight. If those are comparable, then my next decision would be based on carbon emissions, if given that info.
236;82;Q98;L_4331_761_SFO;layover;4331;761;SFO;0;Google Flights;;Sacramento (SMF);Taxi, Uber, Lyft;;Amtrak and BART,Drive or be driven to BART;;Grad student;1;;23;Yes;If the University is covering the expense, then my top priorities are (i) departing from Sacramento and (ii) getting a nonstop flight. If those are comparable, then my next decision would be based on carbon emissions, if given that info.
236;90;Q106;L_4331_761_SFO;layover;4331;761;SFO;0;Google Flights;;Sacramento (SMF);Taxi, Uber, Lyft;;Amtrak and BART,Drive or be driven to BART;;Grad student;1;;23;Yes;If the University is covering the expense, then my top priorities are (i) departing from Sacramento and (ii) getting a nonstop flight. If those are comparable, then my next decision would be based on carbon emissions, if given that info.
236;90;Q106;N_3638_1603_SFO;non-stop;3638;1603;SMF;1;Google Flights;;Sacramento (SMF);Taxi, Uber, Lyft;;Amtrak and BART,Drive or be driven to BART;;Grad student;1;;23;Yes;If the University is covering the expense, then my top priorities are (i) departing from Sacramento and (ii) getting a nonstop flight. If those are comparable, then my next decision would be based on carbon emissions, if given that info.
239;7;Q384;L_1821_502_SMF;layover;1821;502;SMF;1;Administrative staff makes my arrangements;;Sacramento (SMF);Private vehicle;;Private vehicle;;Grad student;3;0;33;Yes;Depends on the price of the flight and the starting airport
239;7;Q384;L_2229_556_SFO;layover;2229;556;SFO;0;Administrative staff makes my arrangements;;Sacramento (SMF);Private vehicle;;Private vehicle;;Grad student;3;0;33;Yes;Depends on the price of the flight and the starting airport
239;19;Q229;L_2229_556_SMF;layover;2229;556;SMF;0;Administrative staff makes my arrangements;;Sacramento (SMF);Private vehicle;;Private vehicle;;Grad student;3;0;33;Yes;Depends on the price of the flight and the starting airport
239;19;Q229;L_2433_392_SMF;layover;2433;392;SMF;1;Administrative staff makes my arrangements;;Sacramento (SMF);Private vehicle;;Private vehicle;;Grad student;3;0;33;Yes;Depends on the price of the flight and the starting airport
239;28;Q41;L_2025_392_SFO;layover;2025;392;SFO;0;Administrative staff makes my arrangements;;Sacramento (SMF);Private vehicle;;Private vehicle;;Grad student;3;0;33;Yes;Depends on the price of the flight and the starting airport
239;28;Q41;L_1821_556_SFO;layover;1821;556;SFO;1;Administrative staff makes my arrangements;;Sacramento (SMF);Private vehicle;;Private vehicle;;Grad student;3;0;33;Yes;Depends on the price of the flight and the starting airport
239;38;Q51;L_2025_392_SMF;layover;2025;392;SMF;1;Administrative staff makes my arrangements;;Sacramento (SMF);Private vehicle;;Private vehicle;;Grad student;3;0;33;Yes;Depends on the price of the flight and the starting airport
239;38;Q51;L_1821_556_SFO;layover;1821;556;SFO;0;Administrative staff makes my arrangements;;Sacramento (SMF);Private vehicle;;Private vehicle;;Grad student;3;0;33;Yes;Depends on the price of the flight and the starting airport
239;42;Q56;L_2229_447_SFO;layover;2229;447;SFO;0;Administrative staff makes my arrangements;;Sacramento (SMF);Private vehicle;;Private vehicle;;Grad student;3;0;33;Yes;Depends on the price of the flight and the starting airport
239;42;Q56;N_1645_529_SFO;non-stop;1645;529;SFO;1;Administrative staff makes my arrangements;;Sacramento (SMF);Private vehicle;;Private vehicle;;Grad student;3;0;33;Yes;Depends on the price of the flight and the starting airport
239;49;Q63;N_1645_638_SFO;non-stop;1645;638;SFO;0;Administrative staff makes my arrangements;;Sacramento (SMF);Private vehicle;;Private vehicle;;Grad student;3;0;33;Yes;Depends on the price of the flight and the starting airport
239;49;Q63;N_1645_538_SFO;non-stop;1645;538;SMF;1;Administrative staff makes my arrangements;;Sacramento (SMF);Private vehicle;;Private vehicle;;Grad student;3;0;33;Yes;Depends on the price of the flight and the starting airport
239;53;Q67;L_4167_1322_SMF;layover;4167;1322;SMF;1;Administrative staff makes my arrangements;;Sacramento (SMF);Private vehicle;;Private vehicle;;Grad student;3;0;33;Yes;Depends on the price of the flight and the starting airport
239;53;Q67;N_3638_1416_SFO;non-stop;3638;1416;SFO;0;Administrative staff makes my arrangements;;Sacramento (SMF);Private vehicle;;Private vehicle;;Grad student;3;0;33;Yes;Depends on the price of the flight and the starting airport
239;63;Q77;L_4002_1135_SMF;layover;4002;1135;SMF;1;Administrative staff makes my arrangements;;Sacramento (SMF);Private vehicle;;Private vehicle;;Grad student;3;0;33;Yes;Depends on the price of the flight and the starting airport
239;63;Q77;L_4331_761_SFO;layover;4331;761;SFO;0;Administrative staff makes my arrangements;;Sacramento (SMF);Private vehicle;;Private vehicle;;Grad student;3;0;33;Yes;Depends on the price of the flight and the starting airport
239;69;Q83;L_4167_1322_SMF;layover;4167;1322;SMF;0;Administrative staff makes my arrangements;;Sacramento (SMF);Private vehicle;;Private vehicle;;Grad student;3;0;33;Yes;Depends on the price of the flight and the starting airport
239;69;Q83;L_4331_761_SMF;layover;4331;761;SMF;1;Administrative staff makes my arrangements;;Sacramento (SMF);Private vehicle;;Private vehicle;;Grad student;3;0;33;Yes;Depends on the price of the flight and the starting airport
239;81;Q97;L_3837_1135_SFO;layover;3837;1135;SFO;0;Administrative staff makes my arrangements;;Sacramento (SMF);Private vehicle;;Private vehicle;;Grad student;3;0;33;Yes;Depends on the price of the flight and the starting airport
239;81;Q97;L_4002_761_SFO;layover;4002;761;SFO;1;Administrative staff makes my arrangements;;Sacramento (SMF);Private vehicle;;Private vehicle;;Grad student;3;0;33;Yes;Depends on the price of the flight and the starting airport
239;89;Q105;L_4167_1322_SMF;layover;4167;1322;SMF;1;Administrative staff makes my arrangements;;Sacramento (SMF);Private vehicle;;Private vehicle;;Grad student;3;0;33;Yes;Depends on the price of the flight and the starting airport
239;89;Q105;L_3837_1135_SFO;layover;3837;1135;SFO;0;Administrative staff makes my arrangements;;Sacramento (SMF);Private vehicle;;Private vehicle;;Grad student;3;0;33;Yes;Depends on the price of the flight and the starting airport
239;94;Q110;L_4002_761_SFO;layover;4002;761;SFO;1;Administrative staff makes my arrangements;;Sacramento (SMF);Private vehicle;;Private vehicle;;Grad student;3;0;33;Yes;Depends on the price of the flight and the starting airport
239;94;Q110;N_3638_1042_SFO;non-stop;3638;1042;SFO;0;Administrative staff makes my arrangements;;Sacramento (SMF);Private vehicle;;Private vehicle;;Grad student;3;0;33;Yes;Depends on the price of the flight and the starting airport
239;98;Q88;N_3638_1042_SFO;non-stop;3638;1042;SFO;0;Administrative staff makes my arrangements;;Sacramento (SMF);Private vehicle;;Private vehicle;;Grad student;3;0;33;Yes;Depends on the price of the flight and the starting airport
239;98;Q88;N_3638_1229_SMF;non-stop;3638;1229;SMF;1;Administrative staff makes my arrangements;;Sacramento (SMF);Private vehicle;;Private vehicle;;Grad student;3;0;33;Yes;Depends on the price of the flight and the starting airport
240;13;Q255;L_2025_502_SMF;layover;2025;502;SMF;1;Other (please specify):;I use the Aggie Travel portal with hipmunk.com next to it;Sacramento (SMF);Private vehicle;;Airport shuttle service;;Post-doc;2;0;;Yes;I'd choose the lower emission flight if price and convenience (e.g., schedule, total flight time, no layovers) matched up.
240;13;Q255;N_1645_638_SFO;non-stop;1645;638;SFO;0;Other (please specify):;I use the Aggie Travel portal with hipmunk.com next to it;Sacramento (SMF);Private vehicle;;Airport shuttle service;;Post-doc;2;0;;Yes;I'd choose the lower emission flight if price and convenience (e.g., schedule, total flight time, no layovers) matched up.
240;20;Q230;L_2025_392_SMF;layover;2025;392;SMF;1;Other (please specify):;I use the Aggie Travel portal with hipmunk.com next to it;Sacramento (SMF);Private vehicle;;Airport shuttle service;;Post-doc;2;0;;Yes;I'd choose the lower emission flight if price and convenience (e.g., schedule, total flight time, no layovers) matched up.
240;20;Q230;L_1821_556_SMF;layover;1821;556;SMF;0;Other (please specify):;I use the Aggie Travel portal with hipmunk.com next to it;Sacramento (SMF);Private vehicle;;Airport shuttle service;;Post-doc;2;0;;Yes;I'd choose the lower emission flight if price and convenience (e.g., schedule, total flight time, no layovers) matched up.
240;30;Q43;L_1821_556_SFO;layover;1821;556;SFO;0;Other (please specify):;I use the Aggie Travel portal with hipmunk.com next to it;Sacramento (SMF);Private vehicle;;Airport shuttle service;;Post-doc;2;0;;Yes;I'd choose the lower emission flight if price and convenience (e.g., schedule, total flight time, no layovers) matched up.
240;30;Q43;L_2229_447_SFO;layover;2229;447;SFO;1;Other (please specify):;I use the Aggie Travel portal with hipmunk.com next to it;Sacramento (SMF);Private vehicle;;Airport shuttle service;;Post-doc;2;0;;Yes;I'd choose the lower emission flight if price and convenience (e.g., schedule, total flight time, no layovers) matched up.
240;39;Q52;L_2229_556_SMF;layover;2229;556;SMF;1;Other (please specify):;I use the Aggie Travel portal with hipmunk.com next to it;Sacramento (SMF);Private vehicle;;Airport shuttle service;;Post-doc;2;0;;Yes;I'd choose the lower emission flight if price and convenience (e.g., schedule, total flight time, no layovers) matched up.
240;39;Q52;L_1821_502_SFO;layover;1821;502;SFO;0;Other (please specify):;I use the Aggie Travel portal with hipmunk.com next to it;Sacramento (SMF);Private vehicle;;Airport shuttle service;;Post-doc;2;0;;Yes;I'd choose the lower emission flight if price and convenience (e.g., schedule, total flight time, no layovers) matched up.
240;44;Q58;L_2025_392_SFO;layover;2025;392;SFO;0;Other (please specify):;I use the Aggie Travel portal with hipmunk.com next to it;Sacramento (SMF);Private vehicle;;Airport shuttle service;;Post-doc;2;0;;Yes;I'd choose the lower emission flight if price and convenience (e.g., schedule, total flight time, no layovers) matched up.
240;44;Q58;N_1645_474_SFO;non-stop;1645;474;SFO;1;Other (please specify):;I use the Aggie Travel portal with hipmunk.com next to it;Sacramento (SMF);Private vehicle;;Airport shuttle service;;Post-doc;2;0;;Yes;I'd choose the lower emission flight if price and convenience (e.g., schedule, total flight time, no layovers) matched up.
240;53;Q67;L_4167_1322_SMF;layover;4167;1322;SMF;0;Other (please specify):;I use the Aggie Travel portal with hipmunk.com next to it;Sacramento (SMF);Private vehicle;;Airport shuttle service;;Post-doc;2;0;;Yes;I'd choose the lower emission flight if price and convenience (e.g., schedule, total flight time, no layovers) matched up.
240;53;Q67;N_3638_1416_SFO;non-stop;3638;1416;SFO;1;Other (please specify):;I use the Aggie Travel portal with hipmunk.com next to it;Sacramento (SMF);Private vehicle;;Airport shuttle service;;Post-doc;2;0;;Yes;I'd choose the lower emission flight if price and convenience (e.g., schedule, total flight time, no layovers) matched up.
240;61;Q75;L_4167_1322_SMF;layover;4167;1322;SMF;1;Other (please specify):;I use the Aggie Travel portal with hipmunk.com next to it;Sacramento (SMF);Private vehicle;;Airport shuttle service;;Post-doc;2;0;;Yes;I'd choose the lower emission flight if price and convenience (e.g., schedule, total flight time, no layovers) matched up.
240;61;Q75;L_3837_1135_SFO;layover;3837;1135;SFO;0;Other (please specify):;I use the Aggie Travel portal with hipmunk.com next to it;Sacramento (SMF);Private vehicle;;Airport shuttle service;;Post-doc;2;0;;Yes;I'd choose the lower emission flight if price and convenience (e.g., schedule, total flight time, no layovers) matched up.
240;71;Q85;L_4002_1135_SMF;layover;4002;1135;SMF;0;Other (please specify):;I use the Aggie Travel portal with hipmunk.com next to it;Sacramento (SMF);Private vehicle;;Airport shuttle service;;Post-doc;2;0;;Yes;I'd choose the lower emission flight if price and convenience (e.g., schedule, total flight time, no layovers) matched up.
240;71;Q85;L_4331_948_SMF;layover;4331;948;SMF;1;Other (please specify):;I use the Aggie Travel portal with hipmunk.com next to it;Sacramento (SMF);Private vehicle;;Airport shuttle service;;Post-doc;2;0;;Yes;I'd choose the lower emission flight if price and convenience (e.g., schedule, total flight time, no layovers) matched up.
240;78;Q94;L_4002_761_SFO;layover;4002;761;SFO;1;Other (please specify):;I use the Aggie Travel portal with hipmunk.com next to it;Sacramento (SMF);Private vehicle;;Airport shuttle service;;Post-doc;2;0;;Yes;I'd choose the lower emission flight if price and convenience (e.g., schedule, total flight time, no layovers) matched up.
240;78;Q94;L_3837_1322_SFO;layover;3837;1322;SFO;0;Other (please specify):;I use the Aggie Travel portal with hipmunk.com next to it;Sacramento (SMF);Private vehicle;;Airport shuttle service;;Post-doc;2;0;;Yes;I'd choose the lower emission flight if price and convenience (e.g., schedule, total flight time, no layovers) matched up.
240;89;Q105;L_4167_1322_SMF;layover;4167;1322;SMF;1;Other (please specify):;I use the Aggie Travel portal with hipmunk.com next to it;Sacramento (SMF);Private vehicle;;Airport shuttle service;;Post-doc;2;0;;Yes;I'd choose the lower emission flight if price and convenience (e.g., schedule, total flight time, no layovers) matched up.
240;89;Q105;L_3837_1135_SFO;layover;3837;1135;SFO;0;Other (please specify):;I use the Aggie Travel portal with hipmunk.com next to it;Sacramento (SMF);Private vehicle;;Airport shuttle service;;Post-doc;2;0;;Yes;I'd choose the lower emission flight if price and convenience (e.g., schedule, total flight time, no layovers) matched up.
240;96;Q112;L_3837_1322_SFO;layover;3837;1322;SFO;0;Other (please specify):;I use the Aggie Travel portal with hipmunk.com next to it;Sacramento (SMF);Private vehicle;;Airport shuttle service;;Post-doc;2;0;;Yes;I'd choose the lower emission flight if price and convenience (e.g., schedule, total flight time, no layovers) matched up.
240;96;Q112;N_3638_1603_SFO;non-stop;3638;1603;SFO;1;Other (please specify):;I use the Aggie Travel portal with hipmunk.com next to it;Sacramento (SMF);Private vehicle;;Airport shuttle service;;Post-doc;2;0;;Yes;I'd choose the lower emission flight if price and convenience (e.g., schedule, total flight time, no layovers) matched up.
241;3;Q380;L_2229_556_SMF;layover;2229;556;SMF;1;Expedia;;Sacramento (SMF);Taxi, Uber, Lyft;;Amtrak and BART;;Faculty;6;2;49;Yes;
241;3;Q380;L_1821_502_SFO;layover;1821;502;SFO;0;Expedia;;Sacramento (SMF);Taxi, Uber, Lyft;;Amtrak and BART;;Faculty;6;2;49;Yes;
241;14;Q256;L_1821_556_SFO;layover;1821;556;SFO;0;Expedia;;Sacramento (SMF);Taxi, Uber, Lyft;;Amtrak and BART;;Faculty;6;2;49;Yes;
241;14;Q256;N_1645_529_SMF;non-stop;1645;529;SMF;1;Expedia;;Sacramento (SMF);Taxi, Uber, Lyft;;Amtrak and BART;;Faculty;6;2;49;Yes;
241;19;Q229;L_2229_556_SMF;layover;2229;556;SMF;0;Expedia;;Sacramento (SMF);Taxi, Uber, Lyft;;Amtrak and BART;;Faculty;6;2;49;Yes;
241;19;Q229;L_2433_392_SMF;layover;2433;392;SMF;1;Expedia;;Sacramento (SMF);Taxi, Uber, Lyft;;Amtrak and BART;;Faculty;6;2;49;Yes;
241;33;Q46;L_2025_502_SMF;layover;2025;502;SMF;1;Expedia;;Sacramento (SMF);Taxi, Uber, Lyft;;Amtrak and BART;;Faculty;6;2;49;Yes;
241;33;Q46;L_2433_447_SFO;layover;2433;447;SFO;0;Expedia;;Sacramento (SMF);Taxi, Uber, Lyft;;Amtrak and BART;;Faculty;6;2;49;Yes;
241;43;Q57;L_2229_556_SMF;layover;2229;556;SMF;0;Expedia;;Sacramento (SMF);Taxi, Uber, Lyft;;Amtrak and BART;;Faculty;6;2;49;Yes;
241;43;Q57;N_1645_583_SMF;non-stop;1645;583;SMF;1;Expedia;;Sacramento (SMF);Taxi, Uber, Lyft;;Amtrak and BART;;Faculty;6;2;49;Yes;
241;48;Q62;N_1645_474_SFO;non-stop;1645;474;SFO;0;Expedia;;Sacramento (SMF);Taxi, Uber, Lyft;;Amtrak and BART;;Faculty;6;2;49;Yes;
241;48;Q62;N_1645_529_SMF;non-stop;1645;529;SMF;1;Expedia;;Sacramento (SMF);Taxi, Uber, Lyft;;Amtrak and BART;;Faculty;6;2;49;Yes;
241;56;Q70;L_3837_1322_SFO;layover;3837;1322;SFO;0;Expedia;;Sacramento (SMF);Taxi, Uber, Lyft;;Amtrak and BART;;Faculty;6;2;49;Yes;
241;56;Q70;N_3638_1229_SMF;non-stop;3638;1229;SMF;1;Expedia;;Sacramento (SMF);Taxi, Uber, Lyft;;Amtrak and BART;;Faculty;6;2;49;Yes;
241;59;Q73;L_4331_948_SMF;layover;4331;948;SMF;1;Expedia;;Sacramento (SMF);Taxi, Uber, Lyft;;Amtrak and BART;;Faculty;6;2;49;Yes;
241;59;Q73;L_4002_1135_SFO;layover;4002;1135;SFO;0;Expedia;;Sacramento (SMF);Taxi, Uber, Lyft;;Amtrak and BART;;Faculty;6;2;49;Yes;
241;67;Q81;L_4331_948_SMF;layover;4331;948;SMF;1;Expedia;;Sacramento (SMF);Taxi, Uber, Lyft;;Amtrak and BART;;Faculty;6;2;49;Yes;
241;67;Q81;L_4167_1322_SMF;layover;4167;1322;SMF;0;Expedia;;Sacramento (SMF);Taxi, Uber, Lyft;;Amtrak and BART;;Faculty;6;2;49;Yes;
241;76;Q92;L_4167_948_SFO;layover;4167;948;SFO;1;Expedia;;Sacramento (SMF);Taxi, Uber, Lyft;;Amtrak and BART;;Faculty;6;2;49;Yes;
241;76;Q92;L_4002_1135_SFO;layover;4002;1135;SFO;0;Expedia;;Sacramento (SMF);Taxi, Uber, Lyft;;Amtrak and BART;;Faculty;6;2;49;Yes;
241;83;Q99;L_4002_1135_SMF;layover;4002;1135;SMF;1;Expedia;;Sacramento (SMF);Taxi, Uber, Lyft;;Amtrak and BART;;Faculty;6;2;49;Yes;
241;83;Q99;L_4331_948_SFO;layover;4331;948;SFO;0;Expedia;;Sacramento (SMF);Taxi, Uber, Lyft;;Amtrak and BART;;Faculty;6;2;49;Yes;
241;94;Q110;L_4002_761_SFO;layover;4002;761;SFO;0;Expedia;;Sacramento (SMF);Taxi, Uber, Lyft;;Amtrak and BART;;Faculty;6;2;49;Yes;
241;94;Q110;N_3638_1042_SFO;non-stop;3638;1042;SFO;1;Expedia;;Sacramento (SMF);Taxi, Uber, Lyft;;Amtrak and BART;;Faculty;6;2;49;Yes;
242;5;Q382;L_2025_502_SMF;layover;2025;502;SMF;1;Expedia;;San Francisco (SFO);Taxi, Uber, Lyft;;Drive or be driven to BART;;Grad student;;1;39;Yes;
242;5;Q382;L_2433_392_SFO;layover;2433;392;SFO;0;Expedia;;San Francisco (SFO);Taxi, Uber, Lyft;;Drive or be driven to BART;;Grad student;;1;39;Yes;
242;13;Q255;L_2025_502_SMF;layover;2025;502;SMF;0;Expedia;;San Francisco (SFO);Taxi, Uber, Lyft;;Drive or be driven to BART;;Grad student;;1;39;Yes;
242;13;Q255;N_1645_638_SFO;non-stop;1645;638;SFO;1;Expedia;;San Francisco (SFO);Taxi, Uber, Lyft;;Drive or be driven to BART;;Grad student;;1;39;Yes;
242;24;Q37;L_2433_392_SFO;layover;2433;392;SFO;0;Expedia;;San Francisco (SFO);Taxi, Uber, Lyft;;Drive or be driven to BART;;Grad student;;1;39;Yes;
