fecha;intensidad;ocupacion;vmed
2018-01-08 12:30:00;3735;8;68
2018-01-08 12:45:00;4356;9;66
2018-01-08 13:00:00;4464;9;66
2018-01-08 13:15:00;4515;9;68
2018-01-08 13:30:00;4128;9;67
2018-01-08 13:45:00;4812;9;67
2018-01-08 14:00:00;4515;9;66
2018-01-08 14:15:00;4395;8;66
2018-01-08 14:30:00;5412;10;66
2018-01-08 14:45:00;5832;10;65
2018-01-08 15:00:00;5475;10;66
2018-01-08 15:15:00;5664;10;67
2018-01-08 15:30:00;5160;9;69
2018-01-08 15:45:00;5232;9;67
2018-01-08 16:00:00;5664;10;65
2018-01-08 16:15:00;5256;10;67
2018-01-08 16:30:00;4632;8;66
2018-01-08 16:45:00;4716;9;67
2018-01-08 17:00:00;5370;10;66
2018-01-08 17:15:00;5700;10;67
2018-01-08 17:30:00;4860;9;68
2018-01-08 17:45:00;5232;10;68
2018-01-08 18:00:00;4704;8;71
2018-01-08 18:15:00;5115;10;69
2018-01-08 18:30:00;6510;13;66
2018-01-08 18:45:00;6750;13;65
2018-01-08 19:00:00;6744;12;67
2018-01-08 19:15:00;6720;13;66
2018-01-08 19:30:00;5952;11;69
2018-01-08 19:45:00;6060;12;67
2018-01-08 20:00:00;5796;12;68
2018-01-08 20:15:00;5232;10;66
2018-01-08 20:30:00;4344;9;69
2018-01-08 20:45:00;4728;8;68
2018-01-08 21:00:00;3732;7;67
2018-01-08 21:15:00;3840;7;68
2018-01-08 21:30:00;3105;6;68
2018-01-08 21:45:00;2928;6;70
2018-01-08 22:00:00;3336;6;69
2018-01-08 22:15:00;2412;4;70
2018-01-08 22:30:00;1884;4;72
2018-01-08 22:45:00;2196;5;72
2018-01-08 23:00:00;1356;2;73
2018-01-08 23:15:00;1425;2;71
2018-01-08 23:30:00;1284;3;72
2018-01-08 23:45:00;1308;2;69
2018-01-09 00:00:00;984;2;66
2018-01-09 00:15:00;696;2;69
2018-01-09 00:30:00;360;1;67
2018-01-09 00:45:00;390;1;68
2018-01-09 01:00:00;528;1;70
2018-01-09 01:15:00;420;1;71
2018-01-09 01:30:00;276;1;69
2018-01-09 01:45:00;252;0;75
2018-01-09 02:15:00;276;1;69
2018-01-09 02:30:00;132;0;56
2018-01-09 02:45:00;60;0;16
2018-01-09 03:15:00;165;0;34
2018-01-09 04:15:00;120;0;71
2018-01-09 04:45:00;96;0;61
2018-01-09 05:00:00;156;0;69
2018-01-09 05:15:00;252;1;72
2018-01-09 05:30:00;330;0;69
2018-01-09 05:45:00;504;1;70
2018-01-09 06:00:00;564;1;72
2018-01-09 06:15:00;648;1;72
2018-01-09 06:30:00;1440;3;67
2018-01-09 06:45:00;3000;6;69
2018-01-09 07:00:00;6552;12;67
2018-01-09 07:15:00;7860;14;65
2018-01-09 07:30:00;7464;20;50
2018-01-09 07:45:00;5628;33;27
2018-01-09 08:00:00;5328;39;26
2018-01-09 08:15:00;5424;40;29
2018-01-09 08:30:00;5844;36;33
2018-01-09 08:45:00;6012;35;29
2018-01-09 09:00:00;3795;43;28
2018-01-09 09:15:00;4992;45;21
2018-01-09 09:30:00;7380;33;30
2018-01-09 09:45:00;6612;13;64
2018-01-09 10:00:00;5952;11;68
2018-01-09 10:15:00;6180;12;67
2018-01-09 10:30:00;6015;12;69
2018-01-09 10:45:00;4728;9;70
2018-01-09 11:00:00;5160;11;69
2018-01-09 11:15:00;4470;9;70
2018-01-09 11:30:00;3735;7;72
2018-01-09 11:45:00;4260;9;68
2018-01-09 12:00:00;4110;9;70
2018-01-09 12:15:00;4845;10;70
2018-01-09 12:30:00;4140;8;69
2018-01-09 12:45:00;4740;9;69
2018-01-09 13:00:00;4188;8;70
2018-01-09 13:15:00;4788;11;66
2018-01-09 13:30:00;4296;9;71
2018-01-09 13:45:00;4152;8;70
2018-01-09 14:00:00;3996;8;71
2018-01-09 14:15:00;4905;9;70
2018-01-09 14:30:00;6072;11;70
2018-01-09 14:45:00;6090;12;68
2018-01-09 15:00:00;5628;10;69
2018-01-09 15:15:00;6024;12;67
2018-01-09 15:30:00;4392;8;68
2018-01-09 15:45:00;5616;11;68
2018-01-09 16:00:00;5988;10;69
2018-01-09 16:15:00;4740;9;68
2018-01-09 16:30:00;4968;11;67
2018-01-09 16:45:00;5850;12;65
2018-01-09 17:00:00;4500;8;68
2018-01-09 17:15:00;4584;8;67
2018-01-09 17:30:00;5340;9;66
2018-01-09 17:45:00;6135;11;64
2018-01-09 18:00:00;5160;9;67
2018-01-09 18:15:00;5430;10;64
2018-01-09 18:30:00;5724;11;65
2018-01-09 18:45:00;6540;12;62
2018-01-09 19:00:00;5895;10;64
2018-01-09 19:15:00;6030;11;64
2018-01-09 19:30:00;6048;11;64
2018-01-09 19:45:00;5760;10;64
2018-01-09 20:00:00;5020;9;66
2018-01-09 20:15:00;4920;9;66
2018-01-09 20:30:00;4452;8;67
2018-01-09 20:45:00;4572;9;67
2018-01-09 21:00:00;3744;7;68
2018-01-09 21:15:00;3912;7;68
2018-01-09 21:30:00;3528;7;69
2018-01-09 21:45:00;3630;7;68
2018-01-09 22:00:00;3024;6;70
2018-01-09 22:15:00;2424;5;68
2018-01-09 22:30:00;2640;5;68
2018-01-09 22:45:00;2004;5;71
2018-01-09 23:00:00;2235;4;69
2018-01-09 23:15:00;1515;3;71
2018-01-09 23:30:00;1488;4;74
2018-01-09 23:45:00;1188;3;73
2018-01-10 00:00:00;1032;2;69
2018-01-10 00:15:00;780;2;69
2018-01-10 00:30:00;564;1;71
2018-01-10 00:45:00;630;1;69
2018-01-10 01:00:00;480;1;70
2018-01-10 01:15:00;435;1;72
2018-01-10 01:30:00;408;1;71
2018-01-10 01:45:00;300;1;66
2018-01-10 02:00:00;312;0;65
2018-01-10 02:15:00;216;1;54
2018-01-10 02:30:00;204;0;67
2018-01-10 02:45:00;225;0;74
2018-01-10 03:00:00;144;0;66
2018-01-10 03:15:00;60;0;55
2018-01-10 03:30:00;132;0;55
2018-01-10 03:45:00;156;0;54
2018-01-10 04:00:00;84;0;41
2018-01-10 04:15:00;36;0;37
2018-01-10 04:45:00;210;0;69
2018-01-10 05:15:00;192;0;70
2018-01-10 05:30:00;228;0;72
2018-01-10 05:45:00;315;1;68
2018-01-10 06:00:00;675;1;70
2018-01-10 06:15:00;1155;2;70
2018-01-10 06:30:00;1656;3;69
2018-01-10 06:45:00;3588;7;69
2018-01-10 07:00:00;5415;10;69
2018-01-10 07:15:00;7476;13;65
2018-01-10 07:30:00;6444;31;38
2018-01-10 07:45:00;5268;40;27
2018-01-10 08:00:00;5088;39;29
2018-01-10 08:15:00;3576;46;19
2018-01-10 08:30:00;4068;43;21
2018-01-10 08:45:00;5952;39;27
2018-01-10 09:00:00;4380;46;20
2018-01-10 09:15:00;4440;43;23
2018-01-10 09:30:00;6336;27;39
2018-01-10 09:45:00;5880;11;65
2018-01-10 10:00:00;5832;12;63
2018-01-10 10:15:00;5760;11;67
2018-01-10 10:30:00;4920;10;68
2018-01-10 10:45:00;4905;9;69
2018-01-10 11:00:00;4995;11;68
2018-01-10 11:15:00;4716;10;68
2018-01-10 11:30:00;4476;8;69
2018-01-10 11:45:00;4770;10;68
2018-01-10 12:00:00;4104;8;69
2018-01-10 12:15:00;4476;9;69
2018-01-10 12:30:00;4245;9;68
2018-01-10 12:45:00;4395;10;69
2018-01-10 13:00:00;4332;9;68
2018-01-10 13:15:00;4080;8;70
2018-01-10 13:30:00;3732;7;69
2018-01-10 13:45:00;4245;8;70
2018-01-10 14:00:00;4620;9;71
2018-01-10 14:15:00;5640;11;68
2018-01-10 14:30:00;5565;10;68
2018-01-10 14:45:00;5892;11;69
2018-01-10 15:00:00;5790;10;68
2018-01-10 15:15:00;5445;9;69
2018-01-10 15:30:00;5070;9;70
2018-01-10 15:45:00;6240;11;67
2018-01-10 16:00:00;6300;11;66
2018-01-10 16:15:00;5328;9;69
2018-01-10 16:30:00;4440;8;69
2018-01-10 16:45:00;5448;10;67
2018-01-10 17:00:00;4704;8;67
2018-01-10 17:15:00;5304;9;67
2018-01-10 17:30:00;4776;9;66
2018-01-10 17:45:00;5508;10;66
2018-01-10 18:00:00;5676;10;66
2018-01-10 18:15:00;5124;8;67
2018-01-10 18:30:00;5388;10;66
2018-01-10 18:45:00;6672;12;63
2018-01-10 19:00:00;6564;12;64
2018-01-10 19:15:00;6135;11;64
2018-01-10 19:30:00;6324;11;63
2018-01-10 19:45:00;6888;12;61
2018-01-10 20:00:00;6936;13;60
2018-01-10 20:15:00;5916;11;63
2018-01-10 20:30:00;4716;9;66
2018-01-10 20:45:00;4740;8;65
2018-01-10 21:00:00;4320;8;66
2018-01-10 21:15:00;4404;8;65
2018-01-10 21:30:00;4545;8;66
2018-01-10 21:45:00;3804;7;68
2018-01-10 22:00:00;2976;6;66
2018-01-10 22:15:00;2520;5;65
2018-01-10 22:30:00;1890;3;67
2018-01-10 22:45:00;2352;5;65
2018-01-10 23:00:00;1896;4;66
2018-01-10 23:15:00;1770;3;68
2018-01-10 23:30:00;1236;2;68
2018-01-10 23:45:00;1164;2;68
2018-01-11 00:00:00;972;2;68
2018-01-11 00:15:00;1155;2;68
2018-01-11 00:30:00;1068;2;69
2018-01-11 00:45:00;960;2;68
2018-01-11 01:00:00;600;1;67
2018-01-11 01:15:00;576;1;76
2018-01-11 01:30:00;360;1;77
2018-01-11 01:45:00;324;0;71
2018-01-11 02:00:00;285;0;71
2018-01-11 02:15:00;252;1;72
2018-01-11 02:30:00;228;0;71
2018-01-11 02:45:00;180;0;72
2018-01-11 03:00:00;225;0;76
2018-01-11 03:15:00;96;0;40
2018-01-11 03:30:00;180;0;70
2018-01-11 03:45:00;120;0;69
2018-01-11 04:00:00;168;0;69
2018-01-11 04:15:00;180;0;69
2018-01-11 05:00:00;225;0;68
2018-01-11 05:30:00;390;1;72
2018-01-11 05:45:00;420;1;79
2018-01-11 06:00:00;432;1;70
2018-01-11 06:15:00;645;2;71
2018-01-11 06:30:00;1728;3;71
2018-01-11 06:45:00;2685;5;70
2018-01-11 07:00:00;5925;11;68
2018-01-11 07:15:00;8160;14;66
2018-01-11 07:30:00;7080;17;57
2018-01-11 07:45:00;6180;31;32
2018-01-11 08:00:00;5664;36;28
2018-01-11 08:15:00;4740;45;24
2018-01-11 08:30:00;5208;36;28
2018-01-11 08:45:00;6948;25;36
2018-01-11 09:00:00;5040;42;25
2018-01-11 09:15:00;6012;20;48
2018-01-11 09:30:00;5748;9;66
2018-01-11 09:45:00;6204;11;64
2018-01-11 10:00:00;6324;11;66
2018-01-11 10:15:00;6108;12;64
2018-01-11 10:30:00;5130;10;66
2018-01-11 10:45:00;6060;13;61
2018-01-11 11:00:00;4752;9;67
2018-01-11 11:15:00;5136;10;65
2018-01-11 11:30:00;4608;9;67
2018-01-11 11:45:00;4950;9;67
2018-01-11 12:00:00;4836;9;66
2018-01-11 12:15:00;4668;9;66
2018-01-11 12:30:00;4872;10;67
2018-01-11 12:45:00;4632;8;66
2018-01-11 13:00:00;4824;10;66
2018-01-11 13:15:00;4944;9;65
2018-01-11 13:30:00;4872;9;67
2018-01-11 13:45:00;5145;10;66
2018-01-11 14:00:00;4692;9;66
2018-01-11 14:15:00;4440;8;69
2018-01-11 14:30:00;5220;10;67
2018-01-11 14:45:00;6132;12;66
2018-01-11 15:00:00;5232;10;69
2018-01-11 15:15:00;5316;9;69
2018-01-11 15:30:00;5580;9;67
2018-01-11 15:45:00;6240;11;65
2018-01-11 16:00:00;6276;12;65
2018-01-11 16:15:00;5556;10;67
2018-01-11 16:30:00;4584;8;68
2018-01-11 16:45:00;5196;10;66
2018-01-11 17:00:00;5652;10;67
2018-01-11 17:15:00;5610;10;68
2018-01-11 17:30:00;5085;10;68
2018-01-11 17:45:00;6612;12;66
2018-01-11 18:00:00;5880;11;66
2018-01-11 18:15:00;6345;11;67
2018-01-11 18:30:00;5475;10;68
2018-01-11 18:45:00;6384;12;67
2018-01-11 19:00:00;6495;12;65
2018-01-11 19:15:00;6960;12;64
2018-01-11 19:30:00;6456;11;64
2018-01-11 19:45:00;6984;12;64
2018-01-11 20:00:00;6588;12;66
2018-01-11 20:15:00;6420;12;66
2018-01-11 20:30:00;5712;10;66
2018-01-11 20:45:00;5256;10;69
2018-01-11 21:00:00;4812;9;68
2018-01-11 21:15:00;4116;8;69
2018-01-11 21:30:00;4140;7;71
2018-01-11 21:45:00;4455;8;69
2018-01-11 22:00:00;3180;6;71
2018-01-11 22:15:00;2505;4;74
2018-01-11 22:30:00;2328;5;72
2018-01-11 22:45:00;2685;6;70
2018-01-11 23:00:00;2160;4;72
2018-01-11 23:15:00;1920;4;72
2018-01-11 23:30:00;1284;3;72
2018-01-11 23:45:00;1392;2;72
2018-01-12 00:00:00;1536;3;69
2018-01-12 00:15:00;1590;3;68
2018-01-12 00:30:00;1125;2;70
2018-01-12 00:45:00;984;2;69
2018-01-12 01:00:00;708;1;69
2018-01-12 01:15:00;624;1;69
2018-01-12 01:30:00;660;1;67
2018-01-12 01:45:00;405;1;72
2018-01-12 02:00:00;396;1;70
2018-01-12 02:15:00;312;1;69
2018-01-12 02:30:00;288;0;68
2018-01-12 02:45:00;480;1;65
2018-01-12 03:00:00;300;1;72
2018-01-12 03:15:00;180;0;74
2018-01-12 03:30:00;240;0;70
2018-01-12 03:45:00;120;0;64
2018-01-12 04:00:00;204;0;72
2018-01-12 04:15:00;180;0;79
2018-01-12 04:30:00;180;1;68
2018-01-12 04:45:00;135;0;74
2018-01-12 05:00:00;276;0;72
2018-01-12 05:15:00;324;1;73
2018-01-12 05:30:00;252;0;71
2018-01-12 05:45:00;372;1;65
2018-01-12 06:00:00;672;1;68
2018-01-12 06:15:00;780;2;70
2018-01-12 06:30:00;1584;3;70
2018-01-12 06:45:00;3528;7;69
2018-01-12 07:00:00;5475;11;69
2018-01-12 07:15:00;7284;14;68
2018-01-12 07:30:00;7200;22;51
2018-01-12 07:45:00;2820;44;23
2018-01-12 08:00:00;4560;41;25
2018-01-12 08:15:00;4392;44;27
2018-01-12 08:30:00;5208;42;25
2018-01-12 08:45:00;4215;50;20
2018-01-12 09:00:00;6240;37;27
2018-01-12 09:15:00;5760;37;29
2018-01-12 09:30:00;5904;25;42
2018-01-12 09:45:00;5940;11;64
2018-01-12 10:00:00;5808;11;67
2018-01-12 10:15:00;5700;10;67
2018-01-12 10:30:00;5340;11;65
2018-01-12 10:45:00;5232;10;65
2018-01-12 11:00:00;4980;10;64
2018-01-12 11:15:00;5316;11;64
2018-01-12 11:30:00;4356;9;66
2018-01-12 11:45:00;4440;9;66
2018-01-12 12:00:00;4950;9;66
2018-01-12 12:15:00;4395;9;67
2018-01-12 12:30:00;4812;10;66
2018-01-12 12:45:00;5160;11;65
2018-01-12 13:00:00;5055;10;67
2018-01-12 13:15:00;5100;9;67
2018-01-12 13:30:00;5085;10;65
2018-01-12 13:45:00;5055;9;65
2018-01-12 14:00:00;5280;10;67
2018-01-12 14:15:00;6192;12;65
2018-01-12 14:30:00;6576;11;67
2018-01-12 14:45:00;7104;12;66
2018-01-12 15:00:00;8130;14;65
2018-01-12 15:15:00;7560;13;67
2018-01-12 15:30:00;7764;13;64
2018-01-12 15:45:00;8244;15;63
2018-01-12 16:00:00;6828;20;51
2018-01-12 16:15:00;6000;23;43
2018-01-12 16:30:00;5112;9;65
2018-01-12 16:45:00;4968;9;66
2018-01-12 17:00:00;5136;10;67
2018-01-12 17:15:00;5340;10;68
2018-01-12 17:30:00;5775;10;66
2018-01-12 17:45:00;5868;10;66
2018-01-12 18:00:00;6720;12;64
2018-01-12 18:15:00;5544;11;64
2018-01-12 18:30:00;5148;10;64
2018-01-12 18:45:00;5880;11;63
2018-01-12 19:00:00;5388;10;65
2018-01-12 19:15:00;5508;10;66
2018-01-12 19:30:00;5205;9;65
2018-01-12 19:45:00;5544;11;65
2018-01-12 20:00:00;5808;11;65
2018-01-12 20:15:00;4608;9;65
2018-01-12 20:30:00;4896;10;65
2018-01-12 20:45:00;4860;9;65
2018-01-12 21:00:00;4860;10;66
2018-01-12 21:15:00;4632;9;66
2018-01-12 21:30:00;4872;9;66
2018-01-12 21:45:00;5025;10;65
2018-01-12 22:00:00;3984;9;67
2018-01-12 22:15:00;2928;6;70
2018-01-12 22:30:00;2940;6;68
2018-01-12 22:45:00;2844;6;69
2018-01-12 23:00:00;2244;5;69
2018-01-12 23:15:00;1968;4;70
2018-01-12 23:30:00;1740;3;68
2018-01-12 23:45:00;2256;5;69
2018-01-13 00:00:00;1992;4;67
2018-01-13 00:15:00;1590;3;68
2018-01-13 00:30:00;1788;3;68
2018-01-13 00:45:00;1980;4;71
2018-01-13 01:00:00;1800;4;71
2018-01-13 01:15:00;1380;3;69
2018-01-13 01:30:00;1284;3;71
2018-01-13 01:45:00;996;2;71
2018-01-13 02:00:00;960;3;69
2018-01-13 02:15:00;975;2;71
2018-01-13 02:30:00;630;2;71
2018-01-13 02:45:00;552;2;69
2018-01-13 03:00:00;570;1;70
2018-01-13 03:15:00;528;1;69
2018-01-13 03:30:00;696;2;70
2018-01-13 03:45:00;408;1;75
2018-01-13 04:00:00;312;1;68
2018-01-13 04:15:00;252;1;68
2018-01-13 04:30:00;384;1;73
2018-01-13 05:00:00;324;0;66
2018-01-13 05:15:00;180;0;71
2018-01-13 05:30:00;315;1;70
2018-01-13 05:45:00;276;1;72
2018-01-13 06:00:00;432;0;77
2018-01-13 06:15:00;660;2;70
2018-01-13 06:30:00;972;2;71
2018-01-13 06:45:00;1344;2;69
2018-01-13 07:00:00;1392;3;70
2018-01-13 07:15:00;1212;2;69
2018-01-13 07:30:00;1452;2;70
2018-01-13 07:45:00;1908;3;69
2018-01-13 08:00:00;1968;5;68
2018-01-13 08:15:00;2124;4;69
2018-01-13 08:30:00;2385;5;68
2018-01-13 08:45:00;2760;6;67
2018-01-13 09:00:00;3405;7;68
2018-01-13 09:15:00;3636;8;68
2018-01-13 09:30:00;3432;7;68
2018-01-13 09:45:00;3540;6;68
2018-01-13 10:00:00;4035;8;67
2018-01-13 10:15:00;4440;9;68
2018-01-13 10:30:00;3576;7;66
2018-01-13 10:45:00;4176;9;68
2018-01-13 11:00:00;3600;8;69
2018-01-13 11:15:00;3885;8;69
2018-01-13 11:30:00;4380;9;66
2018-01-13 11:45:00;5070;10;65
2018-01-13 12:00:00;4500;9;67
2018-01-13 12:15:00;4380;8;68
2018-01-13 12:30:00;4620;9;67
2018-01-13 12:45:00;4485;9;67
2018-01-13 13:00:00;4872;9;65
2018-01-13 13:15:00;5388;11;66
2018-01-13 13:30:00;4800;10;66
2018-01-13 13:45:00;5280;10;67
2018-01-13 14:00:00;5205;10;66
2018-01-13 14:15:00;6570;12;63
2018-01-13 14:30:00;6312;12;64
2018-01-13 14:45:00;6636;12;65
2018-01-13 15:00:00;5328;10;66
2018-01-13 15:15:00;4650;9;67
2018-01-13 15:30:00;3816;7;66
2018-01-13 15:45:00;2910;6;67
2018-01-13 16:00:00;2880;6;68
2018-01-13 16:15:00;3180;5;67
2018-01-13 16:30:00;2700;6;68
2018-01-13 16:45:00;2856;5;68
2018-01-13 17:00:00;2904;5;67
2018-01-13 17:15:00;3156;6;66
2018-01-13 17:30:00;3360;6;67
2018-01-13 17:45:00;3624;6;66
2018-01-13 18:00:00;4044;7;66
2018-01-13 18:15:00;3972;8;67
2018-01-13 18:30:00;3885;8;67
2018-01-13 18:45:00;4236;8;65
2018-01-13 19:00:00;4548;9;65
2018-01-13 19:15:00;4968;10;64
2018-01-13 19:30:00;4428;9;66
2018-01-13 19:45:00;4260;7;66
2018-01-13 20:00:00;3996;8;66
2018-01-13 20:15:00;4245;9;66
2018-01-13 20:30:00;4380;8;66
2018-01-13 20:45:00;4452;9;66
2018-01-13 21:00:00;4512;8;66
2018-01-13 21:15:00;4428;9;65
2018-01-13 21:30:00;3888;8;65
2018-01-13 21:45:00;4452;9;66
2018-01-13 22:00:00;3750;7;68
2018-01-13 22:15:00;3228;7;68
2018-01-13 22:30:00;2775;6;67
2018-01-13 22:45:00;2715;5;68
2018-01-13 23:00:00;2565;5;69
2018-01-13 23:15:00;2055;4;69
2018-01-13 23:30:00;1680;4;68
2018-01-13 23:45:00;2040;5;69
2018-01-14 00:00:00;2064;4;67
2018-01-14 00:15:00;1410;3;70
2018-01-14 00:30:00;1632;4;66
2018-01-14 00:45:00;1788;3;67
2018-01-14 01:00:00;1608;3;66
2018-01-14 01:15:00;1515;3;68
2018-01-14 01:30:00;1320;3;65
2018-01-14 01:45:00;1185;2;68
2018-01-14 02:00:00;1350;3;66
2018-01-14 02:15:00;1008;3;69
2018-01-14 02:30:00;1044;2;70
2018-01-14 02:45:00;660;2;69
2018-01-14 03:00:00;684;2;74
2018-01-14 03:15:00;708;1;70
2018-01-14 03:30:00;888;2;70
2018-01-14 03:45:00;600;2;71
2018-01-14 04:00:00;540;1;68
2018-01-14 04:15:00;312;1;69
2018-01-14 04:30:00;384;1;70
2018-01-14 05:00:00;300;1;71
2018-01-14 05:15:00;300;1;70
2018-01-14 05:30:00;264;0;77
2018-01-14 05:45:00;324;1;69
2018-01-14 06:00:00;528;1;70
2018-01-14 06:15:00;375;0;73
2018-01-14 06:30:00;864;2;71
2018-01-14 06:45:00;1152;2;71
2018-01-14 07:00:00;912;2;72
2018-01-14 07:15:00;792;1;71
2018-01-14 07:30:00;780;1;71
2018-01-14 07:45:00;1308;3;69
2018-01-14 08:00:00;1692;3;70
2018-01-14 08:15:00;1176;3;70
2018-01-14 08:30:00;675;1;72
2018-01-14 08:45:00;1224;2;69
2018-01-14 09:00:00;1524;3;72
2018-01-14 09:15:00;2004;4;72
2018-01-14 09:30:00;1812;3;69
2018-01-14 09:45:00;1740;3;68
2018-01-14 10:00:00;2328;5;70
2018-01-14 10:15:00;2316;5;72
2018-01-14 10:30:00;1932;3;72
2018-01-14 10:45:00;2364;5;70
2018-01-14 11:00:00;2448;4;69
2018-01-14 11:15:00;3072;6;70
2018-01-14 11:30:00;3012;6;69
2018-01-14 11:45:00;3384;8;69
2018-01-14 12:00:00;3975;7;69
2018-01-14 12:15:00;3600;8;69
2018-01-14 12:30:00;3048;6;70
2018-01-14 12:45:00;3555;6;69
2018-01-14 13:00:00;3420;7;68
2018-01-14 13:15:00;4044;7;68
2018-01-14 13:30:00;3840;7;68
2018-01-14 13:45:00;4152;8;68
2018-01-14 14:00:00;4908;9;68
2018-01-14 14:15:00;4584;7;68
2018-01-14 14:30:00;5160;10;68
2018-01-14 14:45:00;5100;10;67
2018-01-14 15:00:00;4644;9;68
2018-01-14 15:15:00;3615;7;70
2018-01-14 15:30:00;2790;5;69
2018-01-14 15:45:00;2808;5;71
2018-01-14 16:00:00;2772;5;70
2018-01-14 16:15:00;2484;4;69
2018-01-14 16:30:00;2460;4;68
2018-01-14 16:45:00;3120;6;70
2018-01-14 17:00:00;2724;5;69
2018-01-14 17:15:00;2748;5;69
2018-01-14 17:30:00;3135;6;66
2018-01-14 17:45:00;4332;9;66
2018-01-14 18:00:00;4008;8;67
2018-01-14 18:15:00;3165;7;69
2018-01-14 18:30:00;3888;8;67
2018-01-14 18:45:00;4536;9;67
2018-01-14 19:00:00;3588;8;66
2018-01-14 19:15:00;3060;7;68
2018-01-14 19:30:00;3285;6;68
2018-01-14 19:45:00;3660;8;66
2018-01-14 20:00:00;2940;6;69
2018-01-14 20:15:00;3168;6;68
2018-01-14 20:30:00;2805;5;69
2018-01-14 20:45:00;4320;8;64
2018-01-14 21:00:00;3780;8;67
2018-01-14 21:15:00;3150;6;69
2018-01-14 21:30:00;3495;7;68
2018-01-14 21:45:00;3528;6;68
2018-01-14 22:00:00;3240;7;68
2018-01-14 22:15:00;2748;5;70
2018-01-14 22:30:00;2220;5;68
2018-01-14 22:45:00;1860;4;69
2018-01-14 23:00:00;1968;4;69
2018-01-14 23:15:00;1350;2;70
2018-01-14 23:30:00;1248;3;71
2018-01-14 23:45:00;1188;2;71
2018-01-15 00:00:00;1260;3;70
2018-01-15 00:15:00;744;1;70
2018-01-15 00:30:00;630;1;69
2018-01-15 00:45:00;990;2;72
2018-01-15 01:00:00;780;2;72
2018-01-15 01:15:00;312;0;71
2018-01-15 01:30:00;336;0;70
2018-01-15 01:45:00;330;1;73
2018-01-15 02:00:00;252;0;73
2018-01-15 02:15:00;204;0;73
2018-01-15 02:30:00;312;1;70
2018-01-15 02:45:00;300;1;71
2018-01-15 03:00:00;216;0;70
2018-01-15 03:15:00;210;0;62
2018-01-15 03:30:00;135;0;66
2018-01-15 03:45:00;108;0;55
2018-01-15 04:00:00;72;0;27
2018-01-15 04:30:00;216;0;68
2018-01-15 04:45:00;96;0;26
2018-01-15 05:00:00;96;0;27
2018-01-15 05:15:00;285;0;71
2018-01-15 05:30:00;360;1;72
2018-01-15 05:45:00;444;1;67
2018-01-15 06:00:00;624;1;69
2018-01-15 06:15:00;1200;3;71
2018-01-15 06:30:00;1725;4;69
2018-01-15 06:45:00;2688;6;71
2018-01-15 07:00:00;5856;11;69
2018-01-15 07:15:00;7764;15;66
2018-01-15 07:30:00;5532;39;28
2018-01-15 07:45:00;5112;35;29
2018-01-15 08:00:00;5160;44;24
2018-01-15 08:15:00;5256;38;28
2018-01-15 08:30:00;6348;31;29
2018-01-15 08:45:00;5928;34;26
2018-01-15 09:00:00;4215;39;26
2018-01-15 09:15:00;5400;36;29
2018-01-15 09:30:00;6036;35;29
2018-01-15 09:45:00;5910;41;29
2018-01-15 10:00:00;5604;35;32
2018-01-15 10:15:00;6804;19;50
2018-01-15 10:30:00;5172;11;67
2018-01-15 10:45:00;4560;9;66
2018-01-15 11:00:00;5076;10;69
2018-01-15 11:15:00;4716;10;68
2018-01-15 11:30:00;4392;9;69
2018-01-15 11:45:00;4740;10;68
2018-01-15 12:00:00;5220;10;66
2018-01-15 12:15:00;4248;8;68
2018-01-15 12:30:00;4695;10;68
2018-01-15 12:45:00;4050;8;68
2018-01-15 13:00:00;4308;8;67
2018-01-15 13:15:00;4260;9;69
2018-01-15 13:30:00;4428;8;68
2018-01-15 13:45:00;4848;9;66
2018-01-15 14:00:00;4788;8;67
2018-01-15 14:15:00;5652;10;66
2018-01-15 14:30:00;4992;9;67
2018-01-15 14:45:00;6315;11;66
2018-01-15 15:00:00;5748;9;68
2018-01-15 15:15:00;5268;9;68
2018-01-15 15:30:00;5076;9;68
2018-01-15 15:45:00;6744;11;67
2018-01-15 16:00:00;6375;12;66
2018-01-15 16:15:00;4980;9;68
2018-01-15 16:30:00;4944;10;67
2018-01-15 16:45:00;5400;10;66
2018-01-15 17:00:00;5208;10;67
2018-01-15 17:15:00;5868;10;67
2018-01-15 17:30:00;5268;9;68
2018-01-15 17:45:00;5412;10;67
2018-01-15 18:00:00;5220;10;69
2018-01-15 18:15:00;6888;13;64
2018-01-15 18:30:00;6345;11;66
2018-01-15 18:45:00;6756;12;66
2018-01-15 19:00:00;6390;11;65
2018-01-15 19:15:00;5844;10;66
2018-01-15 19:30:00;6180;11;66
2018-01-15 19:45:00;5928;10;65
2018-01-15 20:00:00;5532;10;68
2018-01-15 20:15:00;5256;10;66
2018-01-15 20:30:00;4800;9;67
2018-01-15 20:45:00;5496;10;66
2018-01-15 21:00:00;3930;8;68
2018-01-15 21:15:00;4008;8;67
2018-01-15 21:30:00;3360;6;69
2018-01-15 21:45:00;3312;6;69
2018-01-15 22:00:00;2952;6;70
2018-01-15 22:15:00;2604;6;70
2018-01-15 22:30:00;2370;4;69
2018-01-15 22:45:00;2592;6;70
2018-01-15 23:00:00;1500;3;71
2018-01-15 23:15:00;1392;3;71
2018-01-15 23:30:00;1260;3;72
2018-01-15 23:45:00;1392;3;72
2018-01-16 00:00:00;852;1;71
2018-01-16 00:15:00;840;2;71
